"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,75.4661654135338,13359.022556391,0.0745191432483868,0.496240601503759,0.285714285714286,0.406015037593985,0.443609022556391,0.195488721804511,0.18796992481203,0.0300751879699248,0.037593984962406,0.00751879699248118,0.037593984962406,0.0977443609022556,0.0451127819548873,0.0977443609022556,0.0827067669172933,0.0225563909774436,0.233082706766917,0.0225563909774436,0.00751879699248119,0.0300751879699248,0.0075187969924812,0,133,"defendant_age_groups","convicted_section_24_of_the_medicines_act_other"
"2","< 40",1,74.1921824104235,10551.4657980456,0.0567500404523254,0.42671009771987,0.306188925081433,0.280130293159609,0.456026058631922,0.244299674267101,0.140065146579805,0.0293159609120521,0.0325732899022801,0.0228013029315961,0.0390879478827361,0.0781758957654723,0.0293159609120521,0.0814332247557003,0.104234527687296,0.0195439739413681,0.228013029315961,0.0260586319218241,0.0162866449511401,0.0325732899022801,0.0162866449511401,0.013029315960912,307,"defendant_age_groups","convicted_section_24_of_the_medicines_act_other"
"3","> 55",1,60.5555555555556,7180.55555555555,0.0820052023191646,0.305555555555556,0.361111111111111,0.277777777777778,0.416666666666667,0.25,0.138888888888889,0.0277777777777778,0.0277777777777778,0,0.0277777777777778,0.111111111111111,0.0555555555555555,0.0277777777777778,0.0833333333333333,0,0.0833333333333333,0,0,0,0,0,36,"defendant_age_groups","convicted_section_24_of_the_medicines_act_other"
"4",NA,1,204.5,12083.3333333333,0.0682722050375607,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0,0,0.166666666666667,0,0,6,"defendant_age_groups","convicted_section_24_of_the_medicines_act_other"
"5","0",1,75.6274038461539,10892.5480769231,0.0629369786645992,0.442307692307692,0.293269230769231,0.3125,0.444711538461539,0.228365384615385,0.15625,0.0288461538461539,0.0336538461538461,0.0192307692307692,0.0360576923076923,0.0913461538461539,0.0336538461538461,0.0817307692307693,0.0961538461538461,0.0192307692307692,0.216346153846154,0.0240384615384615,0.0120192307692308,0.0336538461538461,0.0144230769230769,0.00961538461538462,416,"defendant_is_woman","convicted_section_24_of_the_medicines_act_other"
"6","1",1,77.1702127659575,11957.4468085106,0.0579119223627509,0.382978723404255,0.340425531914894,0.340425531914894,0.404255319148936,0.148936170212766,0.127659574468085,0.0425531914893617,0.0212765957446808,0,0.0638297872340426,0.0425531914893617,0.0851063829787234,0.0638297872340426,0.106382978723404,0,0.234042553191489,0,0.0212765957446808,0,0,0,47,"defendant_is_woman","convicted_section_24_of_the_medicines_act_other"
"7",NA,1,59.6315789473684,13355.2631578947,0.0613382507903055,0.421052631578947,0.421052631578947,0.263157894736842,0.631578947368421,0.421052631578947,0.157894736842105,0,0.0526315789473684,0,0,0.0526315789473684,0,0.157894736842105,0.105263157894737,0.0526315789473684,0.210526315789474,0.0526315789473684,0,0.0526315789473684,0,0,19,"defendant_is_woman","convicted_section_24_of_the_medicines_act_other"
"8","0",1,73.7115987460815,12305.6426332288,0.0683674614803733,0.432601880877743,0.29153605015674,0.341692789968652,0.473354231974922,0.231974921630094,0.169278996865204,0.0376175548589342,0.0282131661442006,0.00626959247648903,0.0313479623824452,0.0846394984326018,0.0407523510971787,0.0752351097178684,0.0877742946708464,0.0156739811912226,0.219435736677116,0.0282131661442006,0.00940438871473353,0.0344827586206897,0.0156739811912226,0.00940438871473354,319,"defendant_some_foreign_background","convicted_section_24_of_the_medicines_act_other"
"9","1",1,76.6612903225807,8518.54838709677,0.053025514425706,0.451612903225806,0.314516129032258,0.25,0.370967741935484,0.193548387096774,0.129032258064516,0.0161290322580645,0.0483870967741936,0.0483870967741936,0.0645161290322581,0.104838709677419,0.0403225806451613,0.0887096774193548,0.112903225806452,0.0161290322580645,0.209677419354839,0,0.0161290322580645,0.0161290322580645,0,0.00806451612903226,124,"defendant_some_foreign_background","convicted_section_24_of_the_medicines_act_other"
"10",NA,1,82.0769230769231,9365.38461538462,0.056646093632395,0.41025641025641,0.358974358974359,0.282051282051282,0.487179487179487,0.307692307692308,0.102564102564103,0,0.0256410256410256,0,0,0.0256410256410256,0,0.128205128205128,0.128205128205128,0.0512820512820513,0.230769230769231,0.0512820512820513,0.0256410256410256,0.0512820512820513,0.0256410256410256,0,39,"defendant_some_foreign_background","convicted_section_24_of_the_medicines_act_other"
